,Avg sleep time,Avg study time,Avg video game time,BMI,In a relationship,Family financial status,GPA,Laptop brand,TOEIC grade,IQ,Grade
27567,6,4,13,28.0,Yes,low,2.2,Apple,990,135,60~80
27568,6,5,0,29.0,Yes,high,3.3000000000000003,Acer,150,136,60~80
27569,8,7,11,22.0,No,high,3.3000000000000003,Leveno,585,135,60~80
27570,6,4,3,24.0,No,high,2.4000000000000004,HP,335,141,60~80
27571,8,3,1,24.0,Yes,low,2.4000000000000004,Acer,200,147,60~80
27572,7,12,2,22.0,Yes,low,1.8,Leveno,880,109,60~80
27573,8,5,3,25.0,Yes,high,2.1,Dell,820,148,60~80
27574,5,7,1,19.0,No,average,2.8000000000000003,Asus,480,149,60~80
27575,5,3,2,19.0,Yes,high,2.4000000000000004,Asus,990,114,60~80
27576,12,2,1,21.0,Yes,average,3.3000000000000003,Acer,765,132,60~80
27577,7,3,0,28.0,No,average,1.9000000000000001,Leveno,85,104,60~80
27578,8,3,2,19.0,Yes,average,3.6,Leveno,730,137,60~80
27579,8,4,3,25.0,Yes,low,3.3000000000000003,Acer,40,121,60~80
27580,5,3,0,21.0,No,average,3.3000000000000003,Acer,515,132,60~80
27581,6,10,2,26.0,Yes,average,3.6,Leveno,670,117,60~80
27582,7,3,0,19.0,Yes,high,2.8000000000000003,Dell,580,107,60~80
27583,6,4,2,24.0,No,high,2.6,Leveno,355,100,60~80
27584,6,6,2,30.0,Yes,low,3.3000000000000003,Dell,500,142,60~80
27585,5,2,2,24.0,No,average,3.1,Apple,915,109,60~80
27586,5,3,2,21.0,No,high,3.4000000000000004,Acer,795,106,60~80
27587,4,2,3,34.0,No,average,3.2,Leveno,110,108,60~80
27588,7,6,5,33.0,No,low,3.6,Dell,265,122,60~80
27589,10,8,11,33.0,No,average,2.1,Asus,510,142,60~80
27590,5,3,0,30.0,Yes,low,2.4000000000000004,Apple,575,129,60~80
27591,10,5,2,29.0,Yes,low,2.4000000000000004,Acer,170,119,60~80
27592,5,3,3,21.0,No,high,3.4000000000000004,HP,580,131,60~80
27593,9,4,0,30.0,No,average,1.8,Dell,375,148,60~80
27594,7,3,1,32.0,No,high,3.1,Dell,345,127,60~80
27595,11,7,0,34.0,No,high,1.8,Leveno,990,118,60~80
27596,8,5,1,33.0,Yes,average,3.5,Apple,470,129,60~80
27597,9,3,1,21.0,No,high,3.1,Dell,475,146,60~80
27598,8,10,0,19.0,No,low,2.2,Apple,160,145,60~80
27599,7,6,1,27.0,Yes,low,2.0,Leveno,435,128,60~80
27600,6,4,2,21.0,Yes,low,1.8,Apple,440,105,60~80
27601,8,7,3,32.0,No,high,2.5,Asus,990,118,60~80
27602,9,4,3,31.0,Yes,high,2.1,HP,760,133,60~80
27603,4,4,2,24.0,No,high,1.9000000000000001,Asus,210,104,60~80
27604,7,3,1,19.0,Yes,average,3.1,HP,595,121,60~80
27605,7,4,2,19.0,No,low,3.2,HP,425,121,60~80
27606,10,4,2,28.0,Yes,average,2.1,Acer,615,140,60~80
27607,8,2,2,24.0,No,high,2.4000000000000004,Acer,210,120,60~80
27608,6,3,2,30.0,Yes,average,3.1,Apple,990,117,60~80
27609,7,4,0,19.0,Yes,low,2.9000000000000004,HP,470,147,60~80
27610,5,2,1,25.0,No,high,3.4000000000000004,Leveno,990,135,60~80
27611,7,2,0,28.0,Yes,low,3.3000000000000003,HP,330,125,60~80
27612,5,6,0,31.0,Yes,low,1.8,HP,990,142,60~80
27613,6,2,3,35.0,No,low,3.0,Apple,190,117,60~80
27614,7,6,4,26.0,No,high,2.2,Acer,800,149,60~80
27615,4,6,0,24.0,No,average,2.2,Acer,710,102,60~80
27616,5,2,0,25.0,No,low,1.8,Dell,885,149,60~80
27617,8,2,2,27.0,No,high,2.1,Asus,420,121,60~80
27618,8,5,3,35.0,Yes,low,2.1,Dell,510,102,60~80
27619,6,4,0,22.0,No,average,3.4000000000000004,Leveno,925,146,60~80
27620,8,8,0,32.0,Yes,low,2.0,HP,525,109,60~80
27621,8,7,9,32.0,No,low,3.6,Dell,435,107,60~80
27622,6,3,0,32.0,No,high,2.1,Acer,550,122,60~80
27623,8,4,3,21.0,No,low,2.4000000000000004,Dell,730,131,60~80
27624,3,3,3,32.0,No,average,2.6,Asus,990,114,60~80
27625,8,2,3,32.0,Yes,low,3.6,Dell,45,141,60~80
27626,8,3,0,25.0,No,low,3.5,Asus,425,135,60~80
27627,5,4,0,31.0,No,average,1.9000000000000001,Leveno,835,102,60~80
27628,5,6,9,31.0,No,average,3.2,Asus,360,129,60~80
27629,6,1,1,32.0,Yes,high,2.7,Dell,645,140,60~80
27630,5,3,0,32.0,No,low,2.5,Leveno,395,148,60~80
27631,6,3,4,20.0,No,average,2.3000000000000003,Leveno,850,139,60~80
27632,6,1,3,26.0,No,low,2.1,Acer,420,104,60~80
27633,6,3,2,29.0,Yes,average,2.9000000000000004,Asus,810,147,60~80
27634,5,4,2,27.0,No,high,3.3000000000000003,HP,980,116,60~80
27635,7,13,2,28.0,Yes,low,2.1,Dell,630,134,60~80
27636,5,3,11,27.0,Yes,low,1.8,Acer,805,140,60~80
27637,7,4,0,23.0,No,high,2.4000000000000004,Dell,990,134,60~80
27638,4,3,2,33.0,Yes,low,2.4000000000000004,Asus,990,125,60~80
27639,6,8,2,28.0,Yes,high,2.9000000000000004,HP,950,148,60~80
27640,6,3,2,20.0,Yes,low,2.7,Leveno,940,105,60~80
27641,6,4,2,35.0,No,high,2.5,Acer,125,115,60~80
27642,6,7,3,28.0,Yes,average,3.4000000000000004,Leveno,625,125,60~80
27643,6,4,5,34.0,No,average,1.9000000000000001,HP,800,115,60~80
27644,7,2,0,26.0,Yes,low,2.5,Asus,545,107,60~80
27645,8,6,3,26.0,No,average,2.5,HP,695,126,60~80
27646,6,6,0,28.0,Yes,average,3.4000000000000004,HP,750,137,60~80
27647,8,4,2,19.0,Yes,average,2.2,Dell,730,127,60~80
27648,8,2,3,33.0,No,high,2.9000000000000004,Asus,500,113,60~80
27649,9,3,0,34.0,No,high,2.0,Leveno,425,115,60~80
27650,6,3,4,27.0,Yes,low,3.5,Apple,155,148,60~80
27651,7,3,0,24.0,No,average,2.3000000000000003,HP,730,136,60~80
27652,7,8,0,34.0,No,low,2.4000000000000004,Acer,205,112,60~80
27653,7,5,8,28.0,No,average,3.5,Apple,285,135,60~80
27654,7,4,0,29.0,Yes,low,2.4000000000000004,Dell,410,121,60~80
27655,7,7,2,25.0,No,high,2.3000000000000003,Asus,785,127,60~80
27656,10,7,0,21.0,No,low,3.3000000000000003,Leveno,50,139,60~80
27657,7,8,0,25.0,Yes,low,2.7,Acer,405,141,60~80
27658,6,3,2,31.0,Yes,low,2.0,Acer,475,113,60~80
27659,8,4,3,21.0,No,average,1.8,Leveno,445,146,60~80
27660,9,7,1,33.0,No,high,2.1,Leveno,275,141,60~80
27661,6,6,1,23.0,No,low,1.8,Acer,65,142,60~80
27662,7,6,9,19.0,No,average,2.7,Apple,665,120,60~80
27663,5,4,0,19.0,Yes,low,2.4000000000000004,Asus,265,133,60~80
27664,10,3,1,32.0,Yes,low,3.1,Leveno,0,146,60~80
27665,5,4,0,29.0,No,high,3.5,Acer,450,144,60~80
27666,8,7,0,35.0,Yes,high,3.4000000000000004,Leveno,380,148,60~80
27667,7,12,3,24.0,Yes,high,3.2,Dell,85,119,60~80
27668,5,6,2,19.0,No,low,2.8000000000000003,Dell,580,103,60~80
27669,4,5,1,27.0,No,average,2.4000000000000004,Dell,765,114,60~80
27670,7,5,12,21.0,No,low,1.9000000000000001,HP,425,111,60~80
27671,6,5,7,29.0,Yes,low,1.8,Acer,910,108,60~80
27672,5,8,2,34.0,No,high,2.3000000000000003,Leveno,680,149,60~80
27673,6,6,1,24.0,Yes,low,2.7,Asus,335,140,60~80
27674,4,7,2,30.0,No,low,2.5,Asus,855,131,60~80
27675,7,5,2,23.0,Yes,average,2.2,Leveno,305,103,60~80
27676,6,13,0,29.0,Yes,average,2.8000000000000003,HP,390,123,60~80
27677,6,6,0,21.0,Yes,average,2.9000000000000004,HP,475,136,60~80
27678,5,12,1,20.0,No,high,2.2,Acer,200,122,60~80
27679,7,2,0,22.0,Yes,high,3.2,HP,560,106,60~80
27680,8,4,0,31.0,Yes,high,2.6,Dell,550,116,60~80
27681,7,8,2,30.0,Yes,high,3.0,HP,410,136,60~80
27682,9,6,0,34.0,Yes,low,2.1,Acer,385,120,60~80
27683,7,3,4,29.0,No,average,2.6,Acer,665,142,60~80
27684,6,4,0,30.0,No,low,2.5,Asus,630,126,60~80
27685,6,3,0,20.0,No,high,2.0,Leveno,755,108,60~80
27686,7,3,0,26.0,No,low,3.6,Asus,105,134,60~80
27687,6,6,7,24.0,Yes,low,2.2,Asus,945,141,60~80
27688,10,4,0,21.0,No,high,3.1,Leveno,520,133,60~80
27689,7,7,0,25.0,Yes,low,2.4000000000000004,HP,250,104,60~80
27690,8,14,1,31.0,No,average,2.7,Asus,365,105,60~80
27691,7,3,2,22.0,No,low,3.1,HP,210,127,60~80
27692,11,6,1,32.0,Yes,average,3.0,Leveno,525,107,60~80
27693,6,3,1,28.0,No,high,2.8000000000000003,HP,490,131,60~80
27694,7,7,0,25.0,Yes,high,3.4000000000000004,Dell,740,128,60~80
27695,10,4,3,35.0,Yes,average,1.9000000000000001,Asus,695,137,60~80
27696,6,6,2,20.0,No,average,2.2,Acer,190,105,60~80
27697,7,13,0,22.0,Yes,low,2.9000000000000004,Apple,455,144,60~80
27698,7,5,1,27.0,No,high,2.9000000000000004,HP,710,124,60~80
27699,7,5,1,35.0,No,low,1.8,Acer,405,104,60~80
27700,9,3,3,24.0,No,high,3.6,Acer,550,104,60~80
27701,4,2,0,31.0,Yes,low,2.8000000000000003,HP,885,132,60~80
27702,7,6,13,26.0,No,average,2.8000000000000003,Acer,490,130,60~80
27703,8,6,5,30.0,No,low,2.7,Acer,290,147,60~80
27704,8,7,3,22.0,Yes,high,1.8,Asus,915,100,60~80
27705,6,6,3,26.0,Yes,high,3.3000000000000003,Acer,345,128,60~80
27706,6,7,4,24.0,Yes,low,3.4000000000000004,Apple,990,127,60~80
27707,5,1,1,27.0,No,high,2.2,Dell,595,135,60~80
27708,5,6,3,24.0,Yes,low,2.0,Apple,955,125,60~80
27709,6,4,5,34.0,Yes,average,2.9000000000000004,Asus,810,114,60~80
27710,5,5,1,34.0,Yes,high,2.7,Asus,860,138,60~80
27711,7,8,8,34.0,No,high,2.9000000000000004,Dell,0,111,60~80
27712,6,6,2,29.0,No,average,3.2,Dell,640,149,60~80
27713,6,3,3,26.0,Yes,high,3.1,HP,315,108,60~80
27714,6,4,0,19.0,No,high,3.0,Dell,545,113,60~80
27715,7,4,1,19.0,Yes,low,2.8000000000000003,Asus,445,128,60~80
27716,4,3,1,23.0,Yes,low,1.8,Apple,520,101,60~80
27717,7,7,10,19.0,No,high,3.6,Dell,540,101,60~80
27718,11,6,3,20.0,Yes,average,1.8,Acer,615,133,60~80
27719,9,4,2,20.0,Yes,low,3.0,Apple,760,133,60~80
27720,7,6,1,35.0,No,low,1.8,Acer,0,149,60~80
27721,6,8,0,21.0,No,low,2.4000000000000004,Asus,460,116,60~80
27722,6,8,3,25.0,No,average,2.5,HP,510,119,60~80
27723,5,3,3,32.0,No,average,2.6,Apple,855,142,60~80
27724,6,4,2,23.0,No,high,2.2,Acer,810,118,60~80
27725,5,5,5,19.0,No,average,2.3000000000000003,Dell,275,106,60~80
27726,5,3,3,28.0,No,low,1.9000000000000001,Apple,990,103,60~80
27727,9,4,4,22.0,No,average,3.1,Apple,335,112,60~80
27728,7,4,2,20.0,Yes,low,3.1,Asus,690,126,60~80
27729,4,4,3,23.0,No,average,2.6,HP,850,147,60~80
27730,7,4,1,20.0,Yes,average,3.2,HP,840,112,60~80
27731,6,3,1,33.0,Yes,low,3.0,Acer,435,100,60~80
27732,7,3,3,30.0,No,high,2.7,Leveno,505,112,60~80
27733,7,5,12,32.0,No,low,2.2,HP,720,106,60~80
27734,8,4,0,34.0,Yes,average,2.6,Dell,355,118,60~80
27735,10,6,2,32.0,Yes,low,1.8,Apple,585,103,60~80
27736,8,6,0,19.0,Yes,low,3.2,Apple,505,124,60~80
27737,7,3,2,35.0,No,high,2.8000000000000003,Leveno,140,103,60~80
27738,6,5,4,19.0,No,low,2.4000000000000004,Apple,170,129,60~80
27739,8,5,0,32.0,No,high,2.4000000000000004,HP,270,110,60~80
27740,4,7,9,19.0,No,average,1.8,Apple,520,148,60~80
27741,9,5,3,32.0,No,low,3.4000000000000004,HP,990,104,60~80
27742,7,4,0,27.0,Yes,low,2.7,Leveno,545,141,60~80
27743,5,7,1,28.0,Yes,high,3.1,Asus,890,147,60~80
27744,12,5,7,21.0,No,average,2.4000000000000004,Asus,910,103,60~80
27745,6,4,11,30.0,Yes,high,3.5,Acer,890,129,60~80
27746,5,6,3,22.0,Yes,average,2.5,Leveno,205,124,60~80
27747,9,5,3,28.0,Yes,high,2.9000000000000004,Acer,400,145,60~80
27748,6,5,6,29.0,No,average,2.3000000000000003,Dell,720,131,60~80
27749,5,3,0,35.0,No,average,2.9000000000000004,Leveno,515,107,60~80
27750,5,3,9,28.0,No,high,2.6,Acer,990,111,60~80
27751,7,7,0,32.0,Yes,low,2.7,Acer,675,101,60~80
27752,6,4,3,35.0,No,high,2.2,Dell,380,106,60~80
27753,6,5,0,21.0,Yes,low,2.8000000000000003,Leveno,585,136,60~80
27754,6,4,2,32.0,No,low,2.3000000000000003,Leveno,485,132,60~80
27755,8,5,1,21.0,Yes,average,1.8,Leveno,700,138,60~80
27756,8,3,2,29.0,Yes,low,3.5,Acer,480,148,60~80
27757,6,3,8,35.0,Yes,low,2.2,Asus,830,109,60~80
27758,12,3,0,27.0,No,low,2.2,Leveno,555,140,60~80
27759,8,3,1,33.0,No,average,2.8000000000000003,Acer,0,109,60~80
27760,8,4,3,21.0,No,average,2.0,Dell,195,128,60~80
27761,6,3,0,34.0,Yes,average,2.5,Acer,920,121,60~80
27762,7,11,2,28.0,Yes,high,2.1,HP,125,102,60~80
27763,6,7,0,20.0,No,low,2.9000000000000004,Apple,715,138,60~80
27764,7,6,0,26.0,Yes,high,2.1,HP,270,142,60~80
27765,6,3,8,32.0,Yes,average,3.5,HP,810,134,60~80
27766,7,2,2,23.0,No,low,3.0,Asus,485,102,60~80
27767,9,2,0,20.0,No,high,2.7,Leveno,560,129,60~80
27768,10,7,0,24.0,Yes,average,2.1,Acer,320,135,60~80
27769,8,4,1,33.0,Yes,high,1.8,Leveno,885,120,60~80
27770,7,8,7,26.0,No,average,2.3000000000000003,HP,365,127,60~80
27771,3,3,0,33.0,Yes,low,2.8000000000000003,Acer,365,142,60~80
27772,7,4,0,35.0,No,high,1.9000000000000001,HP,465,110,60~80
27773,8,4,4,22.0,Yes,average,2.0,HP,155,119,60~80
27774,10,5,2,27.0,Yes,low,2.5,Leveno,515,124,60~80
27775,8,4,1,19.0,No,high,3.3000000000000003,Asus,850,115,60~80
27776,6,3,3,28.0,Yes,low,2.0,Acer,640,109,60~80
27777,5,7,0,27.0,Yes,low,2.4000000000000004,Apple,10,117,60~80
27778,7,2,0,24.0,No,average,2.5,Dell,535,126,60~80
27779,8,3,1,32.0,Yes,low,2.8000000000000003,Dell,225,114,60~80
27780,4,3,3,19.0,No,low,3.2,Dell,505,144,60~80
27781,3,3,0,34.0,Yes,average,2.0,Leveno,850,122,60~80
27782,4,5,11,23.0,No,low,2.2,Leveno,245,103,60~80
27783,8,5,6,30.0,No,low,3.1,HP,550,147,60~80
27784,8,3,1,33.0,Yes,high,3.3000000000000003,Acer,435,132,60~80
27785,9,6,8,25.0,No,high,1.9000000000000001,HP,675,125,60~80
27786,7,3,3,35.0,Yes,average,2.4000000000000004,HP,610,103,60~80
27787,6,4,2,34.0,Yes,average,1.8,HP,670,125,60~80
27788,5,5,4,23.0,Yes,low,3.3000000000000003,Asus,300,100,60~80
27789,9,3,2,34.0,No,low,2.3000000000000003,Leveno,765,138,60~80
27790,9,2,1,29.0,No,high,2.1,Dell,435,108,60~80
27791,6,7,4,28.0,Yes,high,3.3000000000000003,HP,515,132,60~80
27792,5,13,12,20.0,Yes,average,2.7,Asus,985,105,60~80
27793,5,4,2,26.0,Yes,average,2.3000000000000003,Asus,975,129,60~80
27794,7,3,2,30.0,No,high,2.7,Leveno,745,112,60~80
27795,6,4,1,21.0,Yes,low,2.9000000000000004,Leveno,145,130,60~80
27796,4,8,9,25.0,Yes,high,2.4000000000000004,Leveno,820,108,60~80
27797,9,4,0,22.0,Yes,low,3.3000000000000003,Dell,665,125,60~80
27798,8,6,10,35.0,No,high,3.6,HP,475,124,60~80
27799,8,3,1,20.0,No,average,2.6,Dell,115,145,60~80
27800,6,4,4,30.0,Yes,average,3.1,Asus,625,133,60~80
27801,8,1,1,34.0,No,high,2.5,Asus,895,141,60~80
27802,10,6,4,35.0,Yes,high,2.9000000000000004,Dell,555,140,60~80
27803,6,4,4,32.0,Yes,average,2.9000000000000004,Asus,815,112,60~80
27804,12,4,2,27.0,Yes,average,2.3000000000000003,Dell,740,124,60~80
27805,8,3,1,29.0,No,average,2.1,Dell,270,145,60~80
27806,7,3,2,31.0,Yes,average,2.0,Apple,490,146,60~80
27807,5,6,7,32.0,No,high,2.4000000000000004,Leveno,480,128,60~80
27808,8,4,2,24.0,No,average,2.6,Leveno,470,122,60~80
27809,7,8,1,24.0,Yes,low,2.3000000000000003,HP,490,134,60~80
27810,6,3,2,25.0,No,low,1.8,Leveno,310,134,60~80
27811,4,4,0,34.0,No,low,2.0,Acer,410,106,60~80
27812,8,8,13,26.0,No,average,3.4000000000000004,Leveno,575,137,60~80
27813,6,4,0,29.0,Yes,low,2.7,Leveno,990,117,60~80
27814,6,14,1,24.0,Yes,high,2.3000000000000003,Dell,990,112,60~80
27815,5,1,0,27.0,Yes,average,1.9000000000000001,Leveno,155,102,60~80
27816,3,4,1,31.0,No,high,3.0,Asus,420,108,60~80
27817,8,4,1,33.0,Yes,average,2.2,HP,720,117,60~80
27818,7,5,2,23.0,No,low,1.9000000000000001,HP,655,117,60~80
27819,6,7,4,28.0,No,high,3.5,HP,605,119,60~80
27820,7,7,2,35.0,Yes,average,2.5,Dell,515,133,60~80
27821,7,5,10,24.0,No,average,3.0,HP,855,131,60~80
27822,7,4,2,23.0,No,high,3.2,Dell,220,106,60~80
27823,10,7,2,28.0,No,low,1.8,Leveno,895,144,60~80
27824,6,4,2,26.0,No,average,2.2,HP,135,146,60~80
27825,12,6,0,34.0,Yes,high,3.2,Leveno,0,118,60~80
27826,3,3,12,25.0,No,high,2.8000000000000003,Leveno,990,137,60~80
27827,6,6,0,29.0,Yes,average,2.8000000000000003,HP,220,148,60~80
27828,6,3,3,22.0,No,low,3.4000000000000004,Apple,870,145,60~80
27829,9,5,0,32.0,No,average,3.0,Dell,480,109,60~80
27830,10,8,1,25.0,Yes,average,3.1,HP,220,103,60~80
27831,8,6,1,20.0,No,average,2.4000000000000004,Dell,620,133,60~80
27832,7,6,2,22.0,Yes,low,2.8000000000000003,Dell,360,112,60~80
27833,8,3,2,24.0,Yes,average,3.4000000000000004,Apple,140,146,60~80
27834,9,3,0,26.0,No,low,2.4000000000000004,Asus,735,138,60~80
27835,5,3,3,29.0,Yes,high,2.4000000000000004,Acer,295,115,60~80
27836,12,8,0,20.0,Yes,high,3.5,Leveno,240,139,60~80
27837,9,5,1,28.0,Yes,average,1.9000000000000001,Apple,675,115,60~80
27838,6,4,0,21.0,No,high,2.8000000000000003,Asus,690,134,60~80
27839,6,4,11,23.0,Yes,average,3.5,Asus,940,129,60~80
27840,6,7,11,27.0,Yes,low,3.1,Leveno,840,102,60~80
27841,6,3,0,34.0,Yes,average,2.2,Apple,515,148,60~80
27842,9,4,3,32.0,Yes,average,2.3000000000000003,HP,655,114,60~80
27843,11,6,0,25.0,No,high,2.6,Leveno,965,104,60~80
27844,8,1,3,22.0,Yes,high,2.4000000000000004,Leveno,625,103,60~80
27845,8,5,11,29.0,No,average,3.0,Apple,460,114,60~80
27846,6,4,1,20.0,Yes,low,2.3000000000000003,Apple,30,139,60~80
27847,9,8,0,24.0,No,average,2.5,Apple,585,129,60~80
27848,5,5,7,22.0,No,high,3.1,HP,405,132,60~80
27849,3,6,2,19.0,No,average,2.6,Apple,890,123,60~80
27850,6,3,2,34.0,Yes,average,2.9000000000000004,Leveno,545,109,60~80
27851,6,2,3,35.0,No,low,2.4000000000000004,Acer,495,132,60~80
27852,6,6,9,33.0,No,average,3.4000000000000004,Acer,490,102,60~80
27853,5,2,2,35.0,Yes,low,2.1,HP,690,129,60~80
27854,4,4,7,34.0,Yes,average,2.4000000000000004,Dell,875,137,60~80
27855,6,4,0,31.0,No,high,1.8,Leveno,355,142,60~80
27856,5,2,1,29.0,No,low,2.4000000000000004,Leveno,915,123,60~80
27857,6,4,0,27.0,No,average,3.2,Apple,265,113,60~80
27858,7,8,0,32.0,Yes,high,2.6,Dell,315,114,60~80
27859,4,5,9,25.0,No,low,3.4000000000000004,Asus,870,141,60~80
27860,5,4,1,21.0,Yes,average,3.1,Dell,990,107,60~80
27861,7,5,2,27.0,Yes,low,2.4000000000000004,Leveno,610,106,60~80
27862,6,5,4,31.0,No,low,2.9000000000000004,HP,480,109,60~80
27863,9,4,0,24.0,No,high,2.0,Leveno,745,143,60~80
27864,7,3,3,22.0,No,high,2.1,Asus,585,117,60~80
27865,7,7,1,22.0,No,low,3.1,Asus,770,140,60~80
27866,6,4,1,29.0,Yes,average,3.4000000000000004,Asus,250,100,60~80
27867,7,3,1,35.0,No,average,2.8000000000000003,Leveno,725,105,60~80
27868,7,7,1,35.0,Yes,high,2.3000000000000003,Leveno,270,103,60~80
27869,7,5,4,35.0,Yes,low,2.5,Leveno,345,132,60~80
27870,9,5,13,31.0,No,average,1.8,Apple,660,139,60~80
27871,3,3,3,26.0,Yes,average,1.8,Acer,680,108,60~80
27872,9,4,1,31.0,Yes,low,2.5,HP,250,119,60~80
27873,6,6,4,26.0,Yes,high,1.8,Asus,860,111,60~80
27874,7,0,2,34.0,Yes,low,2.1,Dell,40,128,60~80
27875,7,5,0,27.0,No,average,3.4000000000000004,Asus,400,107,60~80
27876,7,4,2,26.0,No,low,1.9000000000000001,Acer,310,126,60~80
27877,5,5,0,22.0,No,low,2.5,Asus,670,116,60~80
27878,7,6,6,35.0,No,high,2.4000000000000004,Acer,555,128,60~80
27879,4,7,0,30.0,Yes,high,2.6,Acer,320,101,60~80
27880,7,2,0,22.0,Yes,average,2.1,Dell,455,111,60~80
27881,6,5,2,25.0,Yes,high,2.5,Asus,345,142,60~80
27882,7,3,2,30.0,No,high,2.1,Asus,830,125,60~80
27883,12,6,4,34.0,No,average,3.5,Asus,355,108,60~80
27884,8,2,2,32.0,Yes,average,2.7,Leveno,295,146,60~80
27885,5,2,7,35.0,Yes,high,3.0,HP,930,108,60~80
27886,5,4,1,31.0,Yes,average,3.4000000000000004,Dell,815,132,60~80
27887,5,3,1,22.0,No,low,2.3000000000000003,Asus,615,145,60~80
27888,7,3,1,34.0,Yes,low,2.8000000000000003,HP,435,139,60~80
27889,5,5,8,23.0,No,high,3.5,HP,295,149,60~80
27890,5,4,3,32.0,No,average,1.8,Dell,115,140,60~80
27891,8,6,0,27.0,No,high,1.8,Acer,115,100,60~80
27892,5,3,2,25.0,Yes,high,2.4000000000000004,Acer,825,104,60~80
27893,3,9,2,27.0,Yes,average,2.4000000000000004,Dell,485,133,60~80
27894,6,5,5,33.0,Yes,high,2.9000000000000004,HP,990,124,60~80
27895,7,6,2,22.0,No,average,3.6,Asus,610,102,60~80
27896,6,4,3,32.0,No,high,3.4000000000000004,Asus,340,107,60~80
27897,6,6,4,25.0,Yes,low,3.5,HP,290,121,60~80
27898,6,4,2,23.0,Yes,low,3.0,Dell,200,109,60~80
27899,3,6,3,33.0,No,average,2.9000000000000004,Leveno,965,110,60~80
27900,6,5,3,34.0,No,average,3.6,Leveno,625,105,60~80
27901,9,5,0,22.0,No,high,1.8,Dell,285,123,60~80
27902,6,3,2,28.0,No,high,3.4000000000000004,Acer,670,104,60~80
27903,7,2,2,29.0,Yes,low,1.9000000000000001,Leveno,400,139,60~80
27904,12,5,0,22.0,No,average,2.6,Acer,295,123,60~80
27905,8,4,0,26.0,Yes,high,2.9000000000000004,Acer,365,126,60~80
27906,6,5,3,32.0,Yes,low,3.0,Asus,495,109,60~80
27907,6,3,1,35.0,Yes,low,3.3000000000000003,Dell,135,106,60~80
27908,3,6,1,33.0,Yes,low,2.7,Leveno,570,115,60~80
27909,7,6,0,24.0,Yes,average,3.2,Asus,335,111,60~80
27910,8,4,2,19.0,No,average,3.3000000000000003,Asus,695,139,60~80
27911,4,3,0,19.0,Yes,low,2.9000000000000004,Acer,300,103,60~80
27912,6,3,0,34.0,Yes,average,1.9000000000000001,Leveno,755,103,60~80
27913,8,7,10,29.0,No,average,2.0,Asus,545,104,60~80
27914,8,8,6,19.0,No,average,3.5,HP,455,125,60~80
27915,8,5,2,25.0,Yes,average,2.9000000000000004,Acer,290,124,60~80
27916,6,13,1,35.0,Yes,high,3.2,Asus,710,144,60~80
27917,10,3,0,20.0,Yes,high,3.1,HP,540,120,60~80
27918,9,3,1,27.0,Yes,low,2.7,Asus,475,121,60~80
27919,6,3,10,22.0,Yes,high,3.4000000000000004,Acer,935,122,60~80
27920,8,8,0,31.0,No,average,2.9000000000000004,Asus,590,115,60~80
27921,5,1,0,27.0,Yes,high,3.0,Dell,460,149,60~80
27922,8,4,0,35.0,No,high,2.7,Leveno,670,116,60~80
27923,5,3,0,33.0,No,low,3.2,Acer,405,138,60~80
27924,9,5,11,30.0,No,low,2.0,Asus,495,115,60~80
27925,8,5,2,33.0,No,low,2.5,Acer,260,122,60~80
27926,5,5,5,22.0,No,average,2.0,Asus,610,127,60~80
27927,4,6,2,24.0,Yes,average,2.8000000000000003,Dell,735,134,60~80
27928,7,7,3,34.0,No,high,1.9000000000000001,Dell,75,137,60~80
27929,6,4,2,24.0,No,low,3.1,HP,520,123,60~80
27930,8,5,9,24.0,No,low,3.6,Apple,325,100,60~80
27931,7,7,1,24.0,Yes,high,3.4000000000000004,Leveno,950,107,60~80
27932,8,7,2,20.0,Yes,high,2.6,Leveno,425,132,60~80
27933,6,5,2,34.0,No,average,2.3000000000000003,Apple,410,109,60~80
27934,8,5,3,19.0,No,low,2.3000000000000003,Dell,560,117,60~80
27935,8,5,3,27.0,Yes,high,3.1,Acer,775,138,60~80
27936,7,10,3,27.0,No,low,2.2,Asus,705,119,60~80
27937,6,5,0,25.0,No,high,2.2,Acer,340,105,60~80
27938,8,3,1,26.0,Yes,high,2.4000000000000004,Dell,575,146,60~80
27939,11,4,0,30.0,No,average,3.2,Asus,0,128,60~80
27940,7,2,3,30.0,No,average,2.8000000000000003,Dell,530,114,60~80
27941,9,4,2,26.0,Yes,high,3.2,Leveno,395,127,60~80
27942,8,6,13,25.0,No,average,3.2,Dell,500,143,60~80
27943,5,5,0,31.0,Yes,high,2.1,HP,990,121,60~80
27944,11,4,2,30.0,Yes,average,2.9000000000000004,HP,730,143,60~80
27945,6,7,7,19.0,Yes,average,3.5,Dell,955,128,60~80
27946,5,3,0,28.0,No,high,3.1,Acer,900,112,60~80
27947,7,3,0,26.0,Yes,low,3.2,Dell,390,126,60~80
27948,4,2,1,27.0,No,low,3.3000000000000003,Acer,480,139,60~80
27949,5,7,13,29.0,No,average,2.8000000000000003,Apple,620,138,60~80
27950,5,4,2,27.0,Yes,average,3.4000000000000004,Acer,750,136,60~80
27951,5,2,1,31.0,No,low,2.2,Leveno,630,121,60~80
27952,9,4,3,20.0,No,high,2.2,Acer,105,126,60~80
